"id","title","amount","department","transaction","views","city","province","date"
78675,"I Paid Rs. 3610 to Municipal Services in Agra.",3610,"Municipal Services","Birth Certificate",51,"Agra","Uttar Pradesh",2015-10-12
78674,"I Paid Rs. 800 to Municipal Services in Agra.",800,"Municipal Services","Birth Certificate",52,"Agra","Uttar Pradesh",2015-10-12
78673,"I Paid Rs. 1200 to Municipal Services in Agra.",1200,"Municipal Services","Birth Certificate",44,"Agra","Uttar Pradesh",2015-10-12
78672,"I Paid Rs. 800 to Food, Civil Supplies and Consumer Affairs in Indore.",800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",39,"Indore","Madhya Pradesh",2015-10-12
78671,"I Paid Rs. 3200 to Municipal Services in Agra.",3200,"Municipal Services","Birth Certificate",46,"Agra","Uttar Pradesh",2015-10-12
78670,"I Paid Rs. 900 to Food, Civil Supplies and Consumer Affairs in Indore.",900,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",38,"Indore","Madhya Pradesh",2015-10-12
78669,"I Paid Rs. 6500 to Police in Bangalore.",6500,"Police","Filing FIR",117,"Bangalore","Karnataka",2015-10-12
78668,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Indore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",37,"Indore","Madhya Pradesh",2015-10-12
78667,"I Paid Rs. 4000 to Municipal Services in Aligarh.",4000,"Municipal Services","Birth Certificate",91,"Aligarh","Uttar Pradesh",2015-10-12
78665,"I Paid Rs. 6500 to Stamps and Registration in Bangalore.",6500,"Stamps and Registration","Marriage Certificate",124,"Bangalore","Karnataka",2015-10-12
78664,"I Paid Rs. 600 to Income Tax in Bangalore.",600,"Income Tax","New PAN Card",138,"Bangalore","Karnataka",2015-10-12
78663,"I Paid Rs. 6500 to Stamps and Registration in Bangalore.",6500,"Stamps and Registration","Marriage Certificate",124,"Bangalore","Karnataka",2015-10-12
78662,"I Paid Rs. 500 to Income Tax in Bangalore.",500,"Income Tax","New PAN Card",121,"Bangalore","Karnataka",2015-10-12
78661,"I Paid Rs. 6500 to Stamps and Registration in Bangalore.",6500,"Stamps and Registration","Marriage Certificate",111,"Bangalore","Karnataka",2015-10-12
78660,"I Paid Rs. 1200 to Food, Civil Supplies and Consumer Affairs in Indore.",1200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",38,"Indore","Madhya Pradesh",2015-10-12
78659,"I Paid Rs. 5000 to Transport in Bangalore.",5000,"Transport","New Domestic Driving License",155,"Bangalore","Karnataka",2015-10-12
78658,"I Paid Rs. 2500 to Municipal Services in Bangalore.",2500,"Municipal Services","Birth Certificate",78,"Bangalore","Karnataka",2015-10-12
78657,"I Paid Rs. 4000 to Food, Civil Supplies and Consumer Affairs in Indore.",4000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",38,"Indore","Madhya Pradesh",2015-10-12
78656,"I Paid Rs. 1500 to Municipal Services in Agra.",1500,"Municipal Services","Birth Certificate",44,"Agra","Uttar Pradesh",2015-10-12
78655,"I Paid Rs. 1500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",1500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",70,"Bangalore","Karnataka",2015-10-12
78654,"I Paid Rs. 6500 to Stamps and Registration in Bangalore.",6500,"Stamps and Registration","Marriage Certificate",90,"Bangalore","Karnataka",2015-10-12
78653,"I Paid Rs. 2500 to Municipal Services in Agra.",2500,"Municipal Services","Birth Certificate",42,"Agra","Uttar Pradesh",2015-10-12
78652,"I Paid Rs. 3000 to Food, Civil Supplies and Consumer Affairs in Indore.",3000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",34,"Indore","Madhya Pradesh",2015-10-12
78651,"I Paid Rs. 6500 to Transport in Bangalore.",6500,"Transport","New Domestic Driving License",101,"Bangalore","Karnataka",2015-10-12
78650,"I Paid Rs. 6500 to Stamps and Registration in Bangalore.",6500,"Stamps and Registration","Marriage Certificate",62,"Bangalore","Karnataka",2015-10-12
78649,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Indore.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",34,"Indore","Madhya Pradesh",2015-10-12
78648,"I Paid Rs. 1000 to Income Tax in Bangalore.",1000,"Income Tax","New PAN Card",98,"Bangalore","Karnataka",2015-10-12
78647,"I Paid Rs. 1000 to Food, Civil Supplies and Consumer Affairs in Indore.",1000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",40,"Indore","Madhya Pradesh",2015-10-12
78646,"I Paid Rs. 8500 to Stamps and Registration in Bangalore.",8500,"Stamps and Registration","Marriage Certificate",68,"Bangalore","Karnataka",2015-10-12
78645,"I Paid Rs. 1800 to Food, Civil Supplies and Consumer Affairs in Indore.",1800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",36,"Indore","Madhya Pradesh",2015-10-12
78644,"I Paid Rs. 2400 to Food, Civil Supplies and Consumer Affairs in Indore.",2400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",40,"Indore","Madhya Pradesh",2015-10-12
78643,"I Paid Rs. 2610 to Food, Civil Supplies and Consumer Affairs in Indore.",2610,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",42,"Indore","Madhya Pradesh",2015-10-12
78642,"I Paid Rs. 6500 to Stamps and Registration in Bangalore.",6500,"Stamps and Registration","Marriage Certificate",65,"Bangalore","Karnataka",2015-10-12
78641,"I Paid Rs. 3610 to Food, Civil Supplies and Consumer Affairs in Indore.",3610,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",44,"Indore","Madhya Pradesh",2015-10-12
78640,"I Paid Rs. 1000 to Food, Civil Supplies and Consumer Affairs in Bangalore.",1000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",57,"Bangalore","Karnataka",2015-10-12
78639,"I Paid Rs. 5000 to Food, Civil Supplies and Consumer Affairs in Bangalore.",5000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",56,"Bangalore","Karnataka",2015-10-12
78638,"I Paid Rs. 800 to Food, Civil Supplies and Consumer Affairs in Indore.",800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",37,"Indore","Madhya Pradesh",2015-10-12
78637,"I Paid Rs. 2500 to Municipal Services in Bangalore.",2500,"Municipal Services","Birth Certificate",48,"Bangalore","Karnataka",2015-10-12
78636,"I Paid Rs. 6500 to Stamps and Registration in Bangalore.",6500,"Stamps and Registration","Marriage Certificate",62,"Bangalore","Karnataka",2015-10-12
78635,"I Paid Rs. 1200 to Food, Civil Supplies and Consumer Affairs in Indore.",1200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",36,"Indore","Madhya Pradesh",2015-10-12
78634,"I Paid Rs. 250 to Income Tax in Bangalore.",250,"Income Tax","New PAN Card",83,"Bangalore","Karnataka",2015-10-12
78633,"I Paid Rs. 2000 to Municipal Services in Bangalore.",2000,"Municipal Services","Birth Certificate",55,"Bangalore","Karnataka",2015-10-12
78632,"I Paid Rs. 3200 to Food, Civil Supplies and Consumer Affairs in Indore.",3200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",38,"Indore","Madhya Pradesh",2015-10-12
78631,"I Paid Rs. 4000 to Food, Civil Supplies and Consumer Affairs in Indore.",4000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",39,"Indore","Madhya Pradesh",2015-10-12
78630,"I Paid Rs. 6500 to Stamps and Registration in Bangalore.",6500,"Stamps and Registration","Marriage Certificate",49,"Bangalore","Karnataka",2015-10-12
78629,"I Paid Rs. 6500 to Police in Bangalore.",6500,"Police","Filing FIR",92,"Bangalore","Karnataka",2015-10-12
78628,"I Paid Rs. 5600 to Municipal Services in Bangalore.",5600,"Municipal Services","Birth Certificate",43,"Bangalore","Karnataka",2015-10-12
78627,"I Paid Rs. 15000 to Food, Civil Supplies and Consumer Affairs in Indore.",15000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",35,"Indore","Madhya Pradesh",2015-10-12
78626,"I Paid Rs. 60000 to Police in Pune.",60000,"Police","Police Verification for Passport",106,"Pune","Maharashtra",2015-10-12
78625,"I Paid Rs. 6500 to Stamps and Registration in Bangalore.",6500,"Stamps and Registration","Marriage Certificate",42,"Bangalore","Karnataka",2015-10-12
78624,"I Paid Rs. 2500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",2500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",37,"Bangalore","Karnataka",2015-10-12
78623,"I Paid Rs. 3000 to Food, Civil Supplies and Consumer Affairs in Indore.",3000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",33,"Indore","Madhya Pradesh",2015-10-12
78622,"I Paid Rs. 2500 to Food, Civil Supplies and Consumer Affairs in Indore.",2500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",36,"Indore","Madhya Pradesh",2015-10-12
78621,"I Paid Rs. 500 to Municipal Services in Agra.",500,"Municipal Services","Birth Certificate",45,"Agra","Uttar Pradesh",2015-10-12
78620,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Indore.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",37,"Indore","Madhya Pradesh",2015-10-12
78619,"I Paid Rs. 610 to Municipal Services in Agra.",610,"Municipal Services","Birth Certificate",45,"Agra","Uttar Pradesh",2015-10-12
78618,"I Paid Rs. 2500 to Food, Civil Supplies and Consumer Affairs in Indore.",2500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",37,"Indore","Madhya Pradesh",2015-10-12
78617,"I Paid Rs. 65000 to Police in Bangalore.",65000,"Police","Filing FIR",69,"Bangalore","Karnataka",2015-10-12
78616,"I Paid Rs. 1500 to Municipal Services in Agra.",1500,"Municipal Services","Birth Certificate",44,"Agra","Uttar Pradesh",2015-10-12
78615,"I Paid Rs. 1400 to Food, Civil Supplies and Consumer Affairs in Indore.",1400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",34,"Indore","Madhya Pradesh",2015-10-12
78614,"I Paid Rs. 1200 to Municipal Services in Agra.",1200,"Municipal Services","Birth Certificate",49,"Agra","Uttar Pradesh",2015-10-12
78613,"I Paid Rs. 5000 to Stamps and Registration in Bangalore.",5000,"Stamps and Registration","Marriage Certificate",53,"Bangalore","Karnataka",2015-10-12
78612,"I Paid Rs. 800 to Food, Civil Supplies and Consumer Affairs in Indore.",800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",32,"Indore","Madhya Pradesh",2015-10-12
78611,"I Paid Rs. 6500 to Stamps and Registration in Bangalore.",6500,"Stamps and Registration","Marriage Certificate",49,"Bangalore","Karnataka",2015-10-12
78610,"I Paid Rs. 4000 to Municipal Services in Agra.",4000,"Municipal Services","Birth Certificate",43,"Agra","Uttar Pradesh",2015-10-12
78609,"I Paid Rs. 5600 to Transport in Bangalore.",5600,"Transport","New Domestic Driving License",123,"Bangalore","Karnataka",2015-10-12
78608,"I Paid Rs. 900 to Food, Civil Supplies and Consumer Affairs in Indore.",900,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",34,"Indore","Madhya Pradesh",2015-10-12
78607,"I Paid Rs. 6500 to Transport in Bangalore.",6500,"Transport","New Domestic Driving License",78,"Bangalore","Karnataka",2015-10-12
78606,"I Paid Rs. 3000 to Municipal Services in Agra.",3000,"Municipal Services","Birth Certificate",44,"Agra","Uttar Pradesh",2015-10-12
78605,"I Paid Rs. 50000 to Transport in Bangalore.",50000,"Transport","Duplicate Registration Certificate",94,"Bangalore","Karnataka",2015-10-12
78604,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Indore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",37,"Indore","Madhya Pradesh",2015-10-12
78603,"I Paid Rs. 5800 to Municipal Services in Bangalore.",5800,"Municipal Services","Birth Certificate",42,"Bangalore","Karnataka",2015-10-12
78602,"I Paid Rs. 2000 to Municipal Services in Agra.",2000,"Municipal Services","Birth Certificate",57,"Agra","Uttar Pradesh",2015-10-12
78601,"I Paid Rs. 610 to Food, Civil Supplies and Consumer Affairs in Indore.",610,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",33,"Indore","Madhya Pradesh",2015-10-12
78600,"I Paid Rs. 5500 to Stamps and Registration in Bangalore.",5500,"Stamps and Registration","Marriage Certificate",48,"Bangalore","Karnataka",2015-10-12
78599,"I Paid Rs. 6000 to Commercial Tax, Sales Tax, VAT in Mumbai.",6000,"Commercial Tax, Sales Tax, VAT","C Form",111,"Mumbai","Maharashtra",2015-10-12
78598,"I Paid Rs. 5000 to Transport in Bangalore.",5000,"Transport","New Domestic Driving License",70,"Bangalore","Karnataka",2015-10-12
78597,"I Paid Rs. 1000 to Municipal Services in Agra.",1000,"Municipal Services","Birth Certificate",49,"Agra","Uttar Pradesh",2015-10-12
78596,"I Paid Rs. 1500 to Food, Civil Supplies and Consumer Affairs in Indore.",1500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",33,"Indore","Madhya Pradesh",2015-10-12
78595,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",34,"Bangalore","Karnataka",2015-10-12
78594,"I Paid Rs. 5000 to Stamps and Registration in Bangalore.",5000,"Stamps and Registration","Marriage Certificate",49,"Bangalore","Karnataka",2015-10-12
78593,"I Paid Rs. 1200 to Food, Civil Supplies and Consumer Affairs in Indore.",1200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",35,"Indore","Madhya Pradesh",2015-10-12
78592,"I Paid Rs. 5200 to Municipal Services in Bangalore.",5200,"Municipal Services","Birth Certificate",38,"Bangalore","Karnataka",2015-10-12
78591,"I Paid Rs. 25000 to Police in Bangalore.",25000,"Police","Filing FIR",65,"Bangalore","Karnataka",2015-10-12
78589,"I Paid Rs. 1800 to Municipal Services in Agra.",1800,"Municipal Services","Birth Certificate",55,"Agra","Uttar Pradesh",2015-10-12
78588,"I Paid Rs. 4000 to Food, Civil Supplies and Consumer Affairs in Indore.",4000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",37,"Indore","Madhya Pradesh",2015-10-12
78586,"I Paid Rs. 2500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",2500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",39,"Bangalore","Karnataka",2015-10-12
78585,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","Duplicate Registration Certificate",80,"Bangalore","Karnataka",2015-10-12
78584,"I Paid Rs. 2400 to Municipal Services in Agra.",2400,"Municipal Services","Birth Certificate",47,"Agra","Uttar Pradesh",2015-10-12
78583,"I Paid Rs. 3000 to Food, Civil Supplies and Consumer Affairs in Indore.",3000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",39,"Indore","Madhya Pradesh",2015-10-12
78582,"I Paid Rs. 3500 to Municipal Services in Bangalore.",3500,"Municipal Services","Birth Certificate",45,"Bangalore","Karnataka",2015-10-12
78581,"I Paid Rs. 5800 to Customs, Excise and Service Tax in Bangalore.",5800,"Customs, Excise and Service Tax","Customs Check and Clearance",130,"Bangalore","Karnataka",2015-10-12
78580,"I Paid Rs. 2610 to Municipal Services in Agra.",2610,"Municipal Services","Birth Certificate",40,"Agra","Uttar Pradesh",2015-10-12
78579,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Indore.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",38,"Indore","Madhya Pradesh",2015-10-12
78578,"I Paid Rs. 4500 to Transport in Bangalore.",4500,"Transport","New Domestic Driving License",78,"Bangalore","Karnataka",2015-10-12
78577,"I Paid Rs. 5000 to Commercial Tax, Sales Tax, VAT in Bangalore.",5000,"Commercial Tax, Sales Tax, VAT","C Form",97,"Bangalore","Karnataka",2015-10-12
78576,"I Paid Rs. 3610 to Municipal Services in Agra.",3610,"Municipal Services","Birth Certificate",45,"Agra","Uttar Pradesh",2015-10-12
78575,"I Paid Rs. 1000 to Food, Civil Supplies and Consumer Affairs in Indore.",1000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",35,"Indore","Madhya Pradesh",2015-10-12
78574,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","Duplicate Registration Certificate",51,"Bangalore","Karnataka",2015-10-12
78573,"I Paid Rs. 45000 to Stamps and Registration in Bangalore.",45000,"Stamps and Registration","Registration of Flat or Apartment",51,"Bangalore","Karnataka",2015-10-12
78572,"I Paid Rs. 1800 to Food, Civil Supplies and Consumer Affairs in Indore.",1800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",39,"Indore","Madhya Pradesh",2015-10-12
78571,"I Paid Rs. 5600 to Stamps and Registration in Bangalore.",5600,"Stamps and Registration","Registration of Property",49,"Bangalore","Karnataka",2015-10-12
78570,"I Paid Rs. 5500 to Police in Bangalore.",5500,"Police","Traffic Violations",59,"Bangalore","Karnataka",2015-10-12
78569,"I Paid Rs. 2400 to Food, Civil Supplies and Consumer Affairs in Indore.",2400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",39,"Indore","Madhya Pradesh",2015-10-12
78568,"I Paid Rs. 3200 to Transport in Bangalore.",3200,"Transport","New Domestic Driving License",58,"Bangalore","Karnataka",2015-10-12
78567,"I Paid Rs. 9000 to Commercial Tax, Sales Tax, VAT in New Delhi.",9000,"Commercial Tax, Sales Tax, VAT","C Form",121,"New Delhi","Delhi",2015-10-12
78566,"I Paid Rs. 2610 to Food, Civil Supplies and Consumer Affairs in Indore.",2610,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",37,"Indore","Madhya Pradesh",2015-10-12
78565,"I Paid Rs. 3610 to Food, Civil Supplies and Consumer Affairs in Indore.",3610,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",34,"Indore","Madhya Pradesh",2015-10-12
78564,"I Paid Rs. 2500 to Police in Bangalore.",2500,"Police","Police Verification for Passport",54,"Bangalore","Karnataka",2015-10-12
78562,"I Paid Rs. 5200 to Transport in Bangalore.",5200,"Transport","Duplicate Registration Certificate",51,"Bangalore","Karnataka",2015-10-12
78561,"I Paid Rs. 800 to Food, Civil Supplies and Consumer Affairs in Indore.",800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",39,"Indore","Madhya Pradesh",2015-10-12
78560,"I Paid Rs. 650 to Food, Civil Supplies and Consumer Affairs in Bangalore.",650,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",35,"Bangalore","Karnataka",2015-10-12
78559,"I Paid Rs. 1200 to Food, Civil Supplies and Consumer Affairs in Indore.",1200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",35,"Indore","Madhya Pradesh",2015-10-12
78558,"I Paid Rs. 3000 to Municipal Services in Bangalore.",3000,"Municipal Services","Birth Certificate",38,"Bangalore","Karnataka",2015-10-12
78557,"I Paid Rs. 5600 to Stamps and Registration in Bangalore.",5600,"Stamps and Registration","Marriage Certificate",51,"Bangalore","Karnataka",2015-10-12
78556,"I Paid Rs. 3200 to Food, Civil Supplies and Consumer Affairs in Indore.",3200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",37,"Indore","Madhya Pradesh",2015-10-12
78555,"I Paid Rs. 25000 to Police in Bangalore.",25000,"Police","Filing FIR",55,"Bangalore","Karnataka",2015-10-12
78554,"I Paid Rs. 6000 to Stamps and Registration in Bangalore.",6000,"Stamps and Registration","Marriage Certificate",48,"Bangalore","Karnataka",2015-10-12
78553,"I Paid Rs. 4000 to Food, Civil Supplies and Consumer Affairs in Indore.",4000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",33,"Indore","Madhya Pradesh",2015-10-12
78552,"I Paid Rs. 2500 to Municipal Services in Agra.",2500,"Municipal Services","Birth Certificate",41,"Agra","Uttar Pradesh",2015-10-12
78551,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","New Domestic Driving License",51,"Bangalore","Karnataka",2015-10-12
78550,"I Paid Rs. 60000 to Customs, Excise and Service Tax in Bangalore.",60000,"Customs, Excise and Service Tax","Customs Check and Clearance",125,"Bangalore","Karnataka",2015-10-12
78549,"I Paid Rs. 1500 to Food, Civil Supplies and Consumer Affairs in Indore.",1500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",31,"Indore","Madhya Pradesh",2015-10-12
78548,"I Paid Rs. 2000 to Municipal Services in Aligarh.",2000,"Municipal Services","Birth Certificate",83,"Aligarh","Uttar Pradesh",2015-10-12
78547,"I Paid Rs. 5000 to Stamps and Registration in Bangalore.",5000,"Stamps and Registration","Marriage Certificate",48,"Bangalore","Karnataka",2015-10-12
78546,"I Paid Rs. 15000 to Customs, Excise and Service Tax in Bangalore.",15000,"Customs, Excise and Service Tax","Customs Check and Clearance",91,"Bangalore","Karnataka",2015-10-12
78544,"I Paid Rs. 9000 to Passport in Chennai.",9000,"Passport","Police Verification for Passport",288,"Chennai","Tamil Nadu",2015-10-12
78543,"I Paid Rs. 520 to Food, Civil Supplies and Consumer Affairs in Bangalore.",520,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",29,"Bangalore","Karnataka",2015-10-12
78542,"I Paid Rs. 3000 to Food, Civil Supplies and Consumer Affairs in Indore.",3000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",30,"Indore","Madhya Pradesh",2015-10-12
78541,"I Paid Rs. 2000 to Passport in Bangalore.",2000,"Passport","Passport Delivery",194,"Bangalore","Karnataka",2015-10-12
78540,"I Paid Rs. 2500 to Passport in Bangalore.",2500,"Passport","Police Verification for Passport",142,"Bangalore","Karnataka",2015-10-12
78539,"I Paid Rs. 2500 to Food, Civil Supplies and Consumer Affairs in Indore.",2500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",31,"Indore","Madhya Pradesh",2015-10-12
78538,"I Paid Rs. 25000 to Stamps and Registration in Bangalore.",25000,"Stamps and Registration","Registration of Property",45,"Bangalore","Karnataka",2015-10-12
78536,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","Registration of Vehicle",62,"Bangalore","Karnataka",2015-10-12
78537,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Indore.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",31,"Indore","Madhya Pradesh",2015-10-12
78535,"I Paid Rs. 15000 to Police in Bangalore.",15000,"Police","Filing FIR",52,"Bangalore","Karnataka",2015-10-12
78534,"I Paid Rs. 2500 to Police in Bangalore.",2500,"Police","Traffic Violations",48,"Bangalore","Karnataka",2015-10-12
78533,"I Paid Rs. 25000 to Police in Bangalore.",25000,"Police","Police Harassment",49,"Bangalore","Karnataka",2015-10-12
78532,"I Paid Rs. 1500 to Passport in Bangalore.",1500,"Passport","Passport Delivery",96,"Bangalore","Karnataka",2015-10-12
78531,"I Paid Rs. 500 to Income Tax in Bangalore.",500,"Income Tax","New PAN Card",66,"Bangalore","Karnataka",2015-10-12
78530,"I Paid Rs. 1500 to Passport in Bangalore.",1500,"Passport","Passport Delivery",86,"Bangalore","Karnataka",2015-10-12
78529,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","New Domestic Driving License",58,"Bangalore","Karnataka",2015-10-12
78528,"I Paid Rs. 1000 to Stamps and Registration in Bangalore.",1000,"Stamps and Registration","Marriage Certificate",46,"Bangalore","Karnataka",2015-10-12
78527,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",34,"Bangalore","Karnataka",2015-10-12
78526,"I Paid Rs. 15000 to Police in Bangalore.",15000,"Police","Filing FIR",48,"Bangalore","Karnataka",2015-10-12
78525,"I Paid Rs. 2000 to Transport in Bangalore.",2000,"Transport","Duplicate Registration Certificate",66,"Bangalore","Karnataka",2015-10-12
78524,"I Paid Rs. 2500 to Customs, Excise and Service Tax in Bangalore.",2500,"Customs, Excise and Service Tax","Customs Check and Clearance",64,"Bangalore","Karnataka",2015-10-12
78522,"I Paid Rs. 1500 to Commercial Tax, Sales Tax, VAT in Bangalore.",1500,"Commercial Tax, Sales Tax, VAT","C Form",70,"Bangalore","Karnataka",2015-10-12
78523,"I Paid Rs. 5000 to Commercial Tax, Sales Tax, VAT in Bangalore.",5000,"Commercial Tax, Sales Tax, VAT","C Form",69,"Bangalore","Karnataka",2015-10-12
78521,"I Paid Rs. 2000 to Municipal Services in Bangalore.",2000,"Municipal Services","Birth Certificate",38,"Bangalore","Karnataka",2015-10-12
78520,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","Registration of Vehicle",67,"Bangalore","Karnataka",2015-10-12
78519,"I Paid Rs. 600 to Food, Civil Supplies and Consumer Affairs in Abhayapuri.",600,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",98,"Abhayapuri","Assam",2015-10-12
78518,"I Paid Rs. 424 to Commercial Tax, Sales Tax, VAT in Abhayapuri.",424,"Commercial Tax, Sales Tax, VAT","C Form",103,"Abhayapuri","Assam",2015-10-12
78517,"I Paid Rs. 15000 to Passport in Adityapur.",15000,"Passport","Passport Delivery",119,"Adityapur","Jharkhand",2015-10-12
78516,"I Paid Rs. 2500 to Police in Aligarh.",2500,"Police","Police Verification for Passport",89,"Aligarh","Uttar Pradesh",2015-10-12
78514,"I Paid Rs. 1500 to Transport in Abhayapuri.",1500,"Transport","New Domestic Driving License",93,"Abhayapuri","Assam",2015-10-12
78513,"I Paid Rs. 10000 to Stamps and Registration in Allahabad.",10000,"Stamps and Registration","Registration of Property",78,"Allahabad","Uttar Pradesh",2015-10-12
78512,"I Paid Rs. 550 to Income Tax in Adari.",550,"Income Tax","New PAN Card",117,"Adari","Uttar Pradesh",2015-10-12
78511,"I Paid Rs. 2000 to Transport in Arwal.",2000,"Transport","New Domestic Driving License",58,"Arwal","Bihar",2015-10-12
78510,"I Paid Rs. 500 to Stamps and Registration in Alleppey.",500,"Stamps and Registration","Marriage Certificate",68,"Alleppey","Kerala",2015-10-12
78509,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Ahmadnagar.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",78,"Ahmadnagar","Maharashtra",2015-10-12
78508,"I Paid Rs. 1500 to Commercial Tax, Sales Tax, VAT in Abohar.",1500,"Commercial Tax, Sales Tax, VAT","C Form",117,"Abohar","Punjab",2015-10-12
78507,"I Paid Rs. 15000 to Police in Adoni.",15000,"Police","Filing FIR",82,"Adoni","Andhra Pradesh",2015-10-12
78506,"I Paid Rs. 2500 to Municipal Services in Ahmedabad.",2500,"Municipal Services","Birth Certificate",93,"Ahmedabad","Gujarat",2015-10-12
78503,"I Paid Rs. 2500 to Passport in Hyderabad.",2500,"Passport","Passport Delivery",111,"Hyderabad","Telangana",2015-10-12
78501,"I Paid Rs. 800 to Municipal Services in Bangalore.",800,"Municipal Services","Birth Certificate",54,"Bangalore","Karnataka",2015-10-12
78500,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",67,"Bangalore","Karnataka",2015-10-12
78498,"I Paid Rs. 800 to Passport in Bangalore.",800,"Passport","Police Verification for Passport",84,"Bangalore","Karnataka",2015-10-12
78497,"I Paid Rs. 10000 to Municipal Services in Vadodara.",10000,"Municipal Services","Birth Certificate",80,"Vadodara","Gujarat",2015-10-12
78496,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",72,"Bangalore","Karnataka",2015-10-12
78493,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",75,"Bangalore","Karnataka",2015-10-12
