"id","title","amount","department","transaction","views","city","province","date"
78601,"I Paid Rs. 610 to Food, Civil Supplies and Consumer Affairs in Indore.",610,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",30,"Indore","Uttar Pradesh",2015-10-12
78600,"I Paid Rs. 5500 to Stamps and Registration in Bangalore.",5500,"Stamps and Registration","Marriage Certificate",45,"Bangalore","Uttar Pradesh",2015-10-12
78599,"I Paid Rs. 6000 to Commercial Tax, Sales Tax, VAT in Mumbai.",6000,"Commercial Tax, Sales Tax, VAT","C Form",108,"Mumbai","Uttar Pradesh",2015-10-12
78598,"I Paid Rs. 5000 to Transport in Bangalore.",5000,"Transport","New Domestic Driving License",67,"Bangalore","Uttar Pradesh",2015-10-12
78597,"I Paid Rs. 1000 to Municipal Services in Agra.",1000,"Municipal Services","Birth Certificate",46,"Agra","Uttar Pradesh",2015-10-12
78596,"I Paid Rs. 1500 to Food, Civil Supplies and Consumer Affairs in Indore.",1500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",30,"Indore","Madhya Pradesh",2015-10-12
78595,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",31,"Bangalore","Madhya Pradesh",2015-10-12
78594,"I Paid Rs. 5000 to Stamps and Registration in Bangalore.",5000,"Stamps and Registration","Marriage Certificate",46,"Bangalore","Madhya Pradesh",2015-10-12
78593,"I Paid Rs. 1200 to Food, Civil Supplies and Consumer Affairs in Indore.",1200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",32,"Indore","Madhya Pradesh",2015-10-12
78592,"I Paid Rs. 5200 to Municipal Services in Bangalore.",5200,"Municipal Services","Birth Certificate",35,"Bangalore","Madhya Pradesh",2015-10-12
78591,"I Paid Rs. 25000 to Police in Bangalore.",25000,"Police","Filing FIR",62,"Bangalore","Madhya Pradesh",2015-10-12
78589,"I Paid Rs. 1800 to Municipal Services in Agra.",1800,"Municipal Services","Birth Certificate",51,"Agra","Madhya Pradesh",2015-10-12
78588,"I Paid Rs. 4000 to Food, Civil Supplies and Consumer Affairs in Indore.",4000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",34,"Indore","Madhya Pradesh",2015-10-12
78586,"I Paid Rs. 2500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",2500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",36,"Bangalore","Madhya Pradesh",2015-10-12
78585,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","Duplicate Registration Certificate",77,"Bangalore","Madhya Pradesh",2015-10-12
78584,"I Paid Rs. 2400 to Municipal Services in Agra.",2400,"Municipal Services","Birth Certificate",43,"Agra","Uttar Pradesh",2015-10-12
78583,"I Paid Rs. 3000 to Food, Civil Supplies and Consumer Affairs in Indore.",3000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",36,"Indore","Uttar Pradesh",2015-10-12
78582,"I Paid Rs. 3500 to Municipal Services in Bangalore.",3500,"Municipal Services","Birth Certificate",42,"Bangalore","Uttar Pradesh",2015-10-12
78581,"I Paid Rs. 5800 to Customs, Excise and Service Tax in Bangalore.",5800,"Customs, Excise and Service Tax","Customs Check and Clearance",127,"Bangalore","Uttar Pradesh",2015-10-12
78580,"I Paid Rs. 2610 to Municipal Services in Agra.",2610,"Municipal Services","Birth Certificate",36,"Agra","Uttar Pradesh",2015-10-12
78579,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Indore.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",34,"Indore","Uttar Pradesh",2015-10-12
78578,"I Paid Rs. 4500 to Transport in Bangalore.",4500,"Transport","New Domestic Driving License",75,"Bangalore","Uttar Pradesh",2015-10-12
78577,"I Paid Rs. 5000 to Commercial Tax, Sales Tax, VAT in Bangalore.",5000,"Commercial Tax, Sales Tax, VAT","C Form",93,"Bangalore","Uttar Pradesh",2015-10-12
78576,"I Paid Rs. 3610 to Municipal Services in Agra.",3610,"Municipal Services","Birth Certificate",41,"Agra","Uttar Pradesh",2015-10-12
78575,"I Paid Rs. 1000 to Food, Civil Supplies and Consumer Affairs in Indore.",1000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",31,"Indore","Uttar Pradesh",2015-10-12
78574,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","Duplicate Registration Certificate",48,"Bangalore","Karnataka",2015-10-12
78573,"I Paid Rs. 45000 to Stamps and Registration in Bangalore.",45000,"Stamps and Registration","Registration of Flat or Apartment",48,"Bangalore","Karnataka",2015-10-12
78572,"I Paid Rs. 1800 to Food, Civil Supplies and Consumer Affairs in Indore.",1800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",35,"Indore","Karnataka",2015-10-12
78571,"I Paid Rs. 5600 to Stamps and Registration in Bangalore.",5600,"Stamps and Registration","Registration of Property",46,"Bangalore","Karnataka",2015-10-12
78570,"I Paid Rs. 5500 to Police in Bangalore.",5500,"Police","Traffic Violations",56,"Bangalore","Karnataka",2015-10-12
78569,"I Paid Rs. 2400 to Food, Civil Supplies and Consumer Affairs in Indore.",2400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",36,"Indore","Karnataka",2015-10-12
78568,"I Paid Rs. 3200 to Transport in Bangalore.",3200,"Transport","New Domestic Driving License",54,"Bangalore","Karnataka",2015-10-12
78567,"I Paid Rs. 9000 to Commercial Tax, Sales Tax, VAT in New Delhi.",9000,"Commercial Tax, Sales Tax, VAT","C Form",118,"New","Karnataka",2015-10-12
78566,"I Paid Rs. 2610 to Food, Civil Supplies and Consumer Affairs in Indore.",2610,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",33,"Indore","Karnataka",2015-10-12
78565,"I Paid Rs. 3610 to Food, Civil Supplies and Consumer Affairs in Indore.",3610,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",31,"Indore","Karnataka",2015-10-12
78564,"I Paid Rs. 2500 to Police in Bangalore.",2500,"Police","Police Verification for Passport",51,"Bangalore","Karnataka",2015-10-12
78562,"I Paid Rs. 5200 to Transport in Bangalore.",5200,"Transport","Duplicate Registration Certificate",48,"Bangalore","Karnataka",2015-10-12
78561,"I Paid Rs. 800 to Food, Civil Supplies and Consumer Affairs in Indore.",800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",36,"Indore","Karnataka",2015-10-12
78560,"I Paid Rs. 650 to Food, Civil Supplies and Consumer Affairs in Bangalore.",650,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",32,"Bangalore","Karnataka",2015-10-12
78559,"I Paid Rs. 1200 to Food, Civil Supplies and Consumer Affairs in Indore.",1200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",32,"Indore","Karnataka",2015-10-12
78558,"I Paid Rs. 3000 to Municipal Services in Bangalore.",3000,"Municipal Services","Birth Certificate",35,"Bangalore","Karnataka",2015-10-12
78557,"I Paid Rs. 5600 to Stamps and Registration in Bangalore.",5600,"Stamps and Registration","Marriage Certificate",48,"Bangalore","Karnataka",2015-10-12
78556,"I Paid Rs. 3200 to Food, Civil Supplies and Consumer Affairs in Indore.",3200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",34,"Indore","Karnataka",2015-10-12
78555,"I Paid Rs. 25000 to Police in Bangalore.",25000,"Police","Filing FIR",52,"Bangalore","Karnataka",2015-10-12
78554,"I Paid Rs. 6000 to Stamps and Registration in Bangalore.",6000,"Stamps and Registration","Marriage Certificate",44,"Bangalore","Karnataka",2015-10-12
78553,"I Paid Rs. 4000 to Food, Civil Supplies and Consumer Affairs in Indore.",4000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",30,"Indore","Madhya Pradesh",2015-10-12
78552,"I Paid Rs. 2500 to Municipal Services in Agra.",2500,"Municipal Services","Birth Certificate",37,"Agra","Madhya Pradesh",2015-10-12
78551,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","New Domestic Driving License",48,"Bangalore","Madhya Pradesh",2015-10-12
78550,"I Paid Rs. 60000 to Customs, Excise and Service Tax in Bangalore.",60000,"Customs, Excise and Service Tax","Customs Check and Clearance",117,"Bangalore","Madhya Pradesh",2015-10-12
78549,"I Paid Rs. 1500 to Food, Civil Supplies and Consumer Affairs in Indore.",1500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",28,"Indore","Madhya Pradesh",2015-10-12
78548,"I Paid Rs. 2000 to Municipal Services in Aligarh.",2000,"Municipal Services","Birth Certificate",79,"Aligarh","Madhya Pradesh",2015-10-12
78547,"I Paid Rs. 5000 to Stamps and Registration in Bangalore.",5000,"Stamps and Registration","Marriage Certificate",45,"Bangalore","Madhya Pradesh",2015-10-12
78546,"I Paid Rs. 15000 to Customs, Excise and Service Tax in Bangalore.",15000,"Customs, Excise and Service Tax","Customs Check and Clearance",87,"Bangalore","Madhya Pradesh",2015-10-12
78544,"I Paid Rs. 9000 to Passport in Chennai.",9000,"Passport","Police Verification for Passport",283,"Chennai","Madhya Pradesh",2015-10-12
78543,"I Paid Rs. 520 to Food, Civil Supplies and Consumer Affairs in Bangalore.",520,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",26,"Bangalore","Madhya Pradesh",2015-10-12
78542,"I Paid Rs. 3000 to Food, Civil Supplies and Consumer Affairs in Indore.",3000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",27,"Indore","Madhya Pradesh",2015-10-12
78541,"I Paid Rs. 2000 to Passport in Bangalore.",2000,"Passport","Passport Delivery",188,"Bangalore","Madhya Pradesh",2015-10-12
78540,"I Paid Rs. 2500 to Passport in Bangalore.",2500,"Passport","Police Verification for Passport",137,"Bangalore","Madhya Pradesh",2015-10-12
78539,"I Paid Rs. 2500 to Food, Civil Supplies and Consumer Affairs in Indore.",2500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",28,"Indore","Madhya Pradesh",2015-10-12
78538,"I Paid Rs. 25000 to Stamps and Registration in Bangalore.",25000,"Stamps and Registration","Registration of Property",42,"Bangalore","Madhya Pradesh",2015-10-12
78536,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","Registration of Vehicle",59,"Bangalore","Madhya Pradesh",2015-10-12
78537,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Indore.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",28,"Indore","Madhya Pradesh",2015-10-12
78535,"I Paid Rs. 15000 to Police in Bangalore.",15000,"Police","Filing FIR",48,"Bangalore","Madhya Pradesh",2015-10-12
78534,"I Paid Rs. 2500 to Police in Bangalore.",2500,"Police","Traffic Violations",45,"Bangalore","Madhya Pradesh",2015-10-12
78533,"I Paid Rs. 25000 to Police in Bangalore.",25000,"Police","Police Harassment",44,"Bangalore","Madhya Pradesh",2015-10-12
78532,"I Paid Rs. 1500 to Passport in Bangalore.",1500,"Passport","Passport Delivery",89,"Bangalore","Karnataka",2015-10-12
78531,"I Paid Rs. 500 to Income Tax in Bangalore.",500,"Income Tax","New PAN Card",63,"Bangalore","Karnataka",2015-10-12
78530,"I Paid Rs. 1500 to Passport in Bangalore.",1500,"Passport","Passport Delivery",82,"Bangalore","Karnataka",2015-10-12
78529,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","New Domestic Driving License",55,"Bangalore","Karnataka",2015-10-12
78528,"I Paid Rs. 1000 to Stamps and Registration in Bangalore.",1000,"Stamps and Registration","Marriage Certificate",42,"Bangalore","Karnataka",2015-10-12
78527,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",31,"Bangalore","Karnataka",2015-10-12
78526,"I Paid Rs. 15000 to Police in Bangalore.",15000,"Police","Filing FIR",44,"Bangalore","Karnataka",2015-10-12
78525,"I Paid Rs. 2000 to Transport in Bangalore.",2000,"Transport","Duplicate Registration Certificate",62,"Bangalore","Karnataka",2015-10-12
78524,"I Paid Rs. 2500 to Customs, Excise and Service Tax in Bangalore.",2500,"Customs, Excise and Service Tax","Customs Check and Clearance",59,"Bangalore","Karnataka",2015-10-12
78522,"I Paid Rs. 1500 to Commercial Tax, Sales Tax, VAT in Bangalore.",1500,"Commercial Tax, Sales Tax, VAT","C Form",66,"Bangalore","Karnataka",2015-10-12
78523,"I Paid Rs. 5000 to Commercial Tax, Sales Tax, VAT in Bangalore.",5000,"Commercial Tax, Sales Tax, VAT","C Form",65,"Bangalore","Karnataka",2015-10-12
78521,"I Paid Rs. 2000 to Municipal Services in Bangalore.",2000,"Municipal Services","Birth Certificate",34,"Bangalore","Karnataka",2015-10-12
78520,"I Paid Rs. 2500 to Transport in Bangalore.",2500,"Transport","Registration of Vehicle",64,"Bangalore","Karnataka",2015-10-12
78519,"I Paid Rs. 600 to Food, Civil Supplies and Consumer Affairs in Abhayapuri.",600,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",93,"Abhayapuri","Karnataka",2015-10-12
78518,"I Paid Rs. 424 to Commercial Tax, Sales Tax, VAT in Abhayapuri.",424,"Commercial Tax, Sales Tax, VAT","C Form",98,"Abhayapuri","Karnataka",2015-10-12
78517,"I Paid Rs. 15000 to Passport in Adityapur.",15000,"Passport","Passport Delivery",112,"Adityapur","Karnataka",2015-10-12
78516,"I Paid Rs. 2500 to Police in Aligarh.",2500,"Police","Police Verification for Passport",82,"Aligarh","Karnataka",2015-10-12
78514,"I Paid Rs. 1500 to Transport in Abhayapuri.",1500,"Transport","New Domestic Driving License",90,"Abhayapuri","Karnataka",2015-10-12
78513,"I Paid Rs. 10000 to Stamps and Registration in Allahabad.",10000,"Stamps and Registration","Registration of Property",72,"Allahabad","Karnataka",2015-10-12
78512,"I Paid Rs. 550 to Income Tax in Adari.",550,"Income Tax","New PAN Card",112,"Adari","Karnataka",2015-10-12
78511,"I Paid Rs. 2000 to Transport in Arwal.",2000,"Transport","New Domestic Driving License",55,"Arwal","Bihar",2015-10-12
78510,"I Paid Rs. 500 to Stamps and Registration in Alleppey.",500,"Stamps and Registration","Marriage Certificate",64,"Alleppey","Bihar",2015-10-12
78509,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Ahmadnagar.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",68,"Ahmadnagar","Bihar",2015-10-12
78508,"I Paid Rs. 1500 to Commercial Tax, Sales Tax, VAT in Abohar.",1500,"Commercial Tax, Sales Tax, VAT","C Form",113,"Abohar","Bihar",2015-10-12
78507,"I Paid Rs. 15000 to Police in Adoni.",15000,"Police","Filing FIR",79,"Adoni","Bihar",2015-10-12
78506,"I Paid Rs. 2500 to Municipal Services in Ahmedabad.",2500,"Municipal Services","Birth Certificate",87,"Ahmedabad","Bihar",2015-10-12
78503,"I Paid Rs. 2500 to Passport in Hyderabad.",2500,"Passport","Passport Delivery",106,"Hyderabad","Bihar",2015-10-12
78501,"I Paid Rs. 800 to Municipal Services in Bangalore.",800,"Municipal Services","Birth Certificate",50,"Bangalore","Bihar",2015-10-12
78500,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",64,"Bangalore","Bihar",2015-10-12
78498,"I Paid Rs. 800 to Passport in Bangalore.",800,"Passport","Police Verification for Passport",79,"Bangalore","Bihar",2015-10-12
78497,"I Paid Rs. 10000 to Municipal Services in Vadodara.",10000,"Municipal Services","Birth Certificate",74,"Vadodara","Gujarat",2015-10-12
78496,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",69,"Bangalore","Gujarat",2015-10-12
78493,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",71,"Bangalore","Gujarat",2015-10-12
78492,"I Paid Rs. 1200 to Police in Bangalore.",1200,"Police","Filing FIR",74,"Bangalore","Gujarat",2015-10-12
78491,"I Paid Rs. 800 to Income Tax in Bangalore.",800,"Income Tax","New PAN Card",66,"Bangalore","Gujarat",2015-10-12
78490,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",79,"Bangalore","Gujarat",2015-10-12
78489,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",66,"Bangalore","Gujarat",2015-10-12
78487,"I Paid Rs. 800 to Transport in Bangalore.",800,"Transport","Duplicate Registration Certificate",84,"Bangalore","Gujarat",2015-10-12
78486,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",47,"Bangalore","Gujarat",2015-10-12
78485,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",52,"Bangalore","Gujarat",2015-10-12
78484,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Verification for Passport",59,"Bangalore","Karnataka",2015-10-12
78483,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",50,"Bangalore","Karnataka",2015-10-12
78482,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",54,"Bangalore","Karnataka",2015-10-12
78480,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Bangalore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",43,"Bangalore","Karnataka",2015-10-12
78478,"I Paid Rs. 900 to Stamps and Registration in Bangalore.",900,"Stamps and Registration","Registration of Flat or Apartment",67,"Bangalore","Karnataka",2015-10-12
78477,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",65,"Bangalore","Karnataka",2015-10-12
78476,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",48,"Bangalore","Karnataka",2015-10-12
78475,"I Paid Rs. 800 to Customs, Excise and Service Tax in Bangalore.",800,"Customs, Excise and Service Tax","Customs Check and Clearance",42,"Bangalore","Karnataka",2015-10-12
78474,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",44,"Bangalore","Karnataka",2015-10-12
78473,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",51,"Bangalore","Karnataka",2015-10-12
78472,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Harassment",60,"Bangalore","Karnataka",2015-10-12
78471,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",46,"Bangalore","Karnataka",2015-10-12
78470,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Harassment",45,"Bangalore","Karnataka",2015-10-12
78469,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",44,"Bangalore","Karnataka",2015-10-12
78468,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","New Domestic Driving License",55,"Bangalore","Karnataka",2015-10-12
78467,"I Paid Rs. 800 to Passport in Bangalore.",800,"Passport","New Passport Application",78,"Bangalore","Karnataka",2015-10-12
78466,"I Paid Rs. 436 to Transport in Puri.",436,"Transport","Registration of Vehicle",60,"Puri","Karnataka",2015-10-12
78465,"I Paid Rs. 384 to Police in Pedana.",384,"Police","Traffic Violations",49,"Pedana","Karnataka",2015-10-12
78463,"I Paid Rs. 294 to Police in Murliganj.",294,"Police","Filing FIR",48,"Murliganj","Karnataka",2015-10-12
78462,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",42,"Bangalore","Karnataka",2015-10-12
78461,"I Paid Rs. 500 to Stamps and Registration in Bangalore.",500,"Stamps and Registration","Marriage Certificate",56,"Bangalore","Karnataka",2015-10-12
78460,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Harassment",48,"Bangalore","Karnataka",2015-10-12
78459,"I Paid Rs. 432 to Police in Madhepura.",432,"Police","Filing FIR",48,"Madhepura","Karnataka",2015-10-12
78458,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",40,"Bangalore","Karnataka",2015-10-12
78457,"I Paid Rs. 800 to Passport in Bangalore.",800,"Passport","New Passport Application",54,"Bangalore","Karnataka",2015-10-12
78456,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Harassment",44,"Bangalore","Karnataka",2015-10-12
78455,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",46,"Bangalore","Karnataka",2015-10-12
78454,"I Paid Rs. 1200 to Police in Bangalore.",1200,"Police","Traffic Violations",38,"Bangalore","Karnataka",2015-10-12
78452,"I Paid Rs. 936 to Stamps and Registration in Raurkela.",936,"Stamps and Registration","Registration of Property",59,"Raurkela","Karnataka",2015-10-12
78453,"I Paid Rs. 20000 to Transport in Bangalore.",20000,"Transport","Registration of Vehicle",45,"Bangalore","Karnataka",2015-10-12
78451,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",47,"Bangalore","Karnataka",2015-10-12
78450,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",43,"Bangalore","Karnataka",2015-10-12
78449,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Filing FIR",40,"Bangalore","Karnataka",2015-10-12
78448,"I Paid Rs. 1500 to Transport in Bangalore.",1500,"Transport","Registration of Vehicle",45,"Bangalore","Karnataka",2015-10-12
78447,"I Paid Rs. 1400 to Stamps and Registration in Bangalore.",1400,"Stamps and Registration","Registration of Property",44,"Bangalore","Karnataka",2015-10-12
78445,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",43,"Bangalore","Karnataka",2015-10-12
78446,"I Paid Rs. 800 to Transport in Bangalore.",800,"Transport","Duplicate Registration Certificate",39,"Bangalore","Karnataka",2015-10-12
78444,"I Paid Rs. 219 to Food, Civil Supplies and Consumer Affairs in Pithapuram.",219,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",50,"Pithapuram","Karnataka",2015-10-12
78443,"I Paid Rs. 800 to Food, Civil Supplies and Consumer Affairs in Bangalore.",800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",31,"Bangalore","Karnataka",2015-10-12
78442,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",40,"Bangalore","Karnataka",2015-10-12
78441,"I Paid Rs. 432 to Police in Muzaffarpur.",432,"Police","Filing FIR",46,"Muzaffarpur","Bihar",2015-10-12
78440,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",38,"Bangalore","Bihar",2015-10-12
78439,"I Paid Rs. 2000 to Passport in Bangalore.",2000,"Passport","Passport Delivery",49,"Bangalore","Bihar",2015-10-12
78438,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Harassment",38,"Bangalore","Bihar",2015-10-12
78437,"I Paid Rs. 1500 to Police in Bangalore.",1500,"Police","Police Harassment",37,"Bangalore","Bihar",2015-10-12
78436,"I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.",500,"Commercial Tax, Sales Tax, VAT","C Form",44,"Bangalore","Bihar",2015-10-12
78435,"I Paid Rs. 1500 to Food, Civil Supplies and Consumer Affairs in Hyderabad.",1500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",78,"Hyderabad","Bihar",2015-10-12
78433,"I Paid Rs. 800 to Stamps and Registration in Bangalore.",800,"Stamps and Registration","Registration of Flat or Apartment",41,"Bangalore","Bihar",2015-10-12
78432,"I Paid Rs. 15000 to Transport in Bangalore.",15000,"Transport","Registration of Vehicle",44,"Bangalore","Bihar",2015-10-12
78431,"I Paid Rs. 700 to Passport in Bangalore.",700,"Passport","Police Verification for Passport",49,"Bangalore","Bihar",2015-10-12
78429,"I Paid Rs. 2000 to Police in Bangalore.",2000,"Police","Police Harassment",38,"Bangalore","Karnataka",2015-10-12
78428,"I Paid Rs. 900 to Police in Bangalore.",900,"Police","Police Harassment",33,"Bangalore","Karnataka",2015-10-12
78427,"I Paid Rs. 1000 to Passport in Bangalore.",1000,"Passport","Passport Delivery",50,"Bangalore","Karnataka",2015-10-12
78426,"I Paid Rs. 800 to Passport in Bangalore.",800,"Passport","Passport Delivery",43,"Bangalore","Karnataka",2015-10-12
78425,"I Paid Rs. 1600 to Police in Bangalore.",1600,"Police","Police Verification for Passport",38,"Bangalore","Karnataka",2015-10-12
78423,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Verification for Passport",35,"Bangalore","Karnataka",2015-10-12
78422,"I Paid Rs. 2000 to Police in Bangalore.",2000,"Police","Traffic Violations",34,"Bangalore","Karnataka",2015-10-12
78420,"I Paid Rs. 700 to Stamps and Registration in Bangalore.",700,"Stamps and Registration","Registration of Flat or Apartment",41,"Bangalore","Karnataka",2015-10-12
78419,"I Paid Rs. 3500 to Police in Bangalore.",3500,"Police","Police Verification for Passport",33,"Bangalore","Karnataka",2015-10-12
78418,"I Paid Rs. 600 to Stamps and Registration in Bangalore.",600,"Stamps and Registration","Registration of Property",41,"Bangalore","Karnataka",2015-10-12
78417,"I Paid Rs. 692 to Stamps and Registration in Solapur.",692,"Stamps and Registration","Registration of Property",50,"Solapur","Maharashtra",2015-10-12
78416,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Verification for Passport",31,"Bangalore","Maharashtra",2015-10-12
78415,"I Paid Rs. 1500 to Railways in Bangalore.",1500,"Railways","Transport of Goods",220,"Bangalore","Maharashtra",2015-10-12
78414,"I Paid Rs. 862 to Stamps and Registration in Monoharpur.",862,"Stamps and Registration","Registration of Property",46,"Monoharpur","Maharashtra",2015-10-12
78413,"I Paid Rs. 1400 to Police in Bangalore.",1400,"Police","Traffic Violations",33,"Bangalore","Maharashtra",2015-10-12
78412,"I Paid Rs. 800 to Passport in Bangalore.",800,"Passport","Police Verification for Passport",39,"Bangalore","Maharashtra",2015-10-12
78411,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",53,"Bangalore","Maharashtra",2015-10-12
78410,"I Paid Rs. 800 to Police in Bangalore.",800,"Police","Police Verification for Passport",34,"Bangalore","Maharashtra",2015-10-12
78409,"I Paid Rs. 10000 to Customs, Excise and Service Tax in Bangalore.",10000,"Customs, Excise and Service Tax","Customs Check and Clearance",45,"Bangalore","Maharashtra",2015-10-12
78408,"I Paid Rs. 963 to Police in Raghunathpur.",963,"Police","Traffic Violations",33,"Raghunathpur","Maharashtra",2015-10-12
78407,"I Paid Rs. 1200 to Police in Bangalore.",1200,"Police","Police Harassment",30,"Bangalore","Karnataka",2015-10-12
78406,"I Paid Rs. 345 to Stamps and Registration in Punjaipugalur.",345,"Stamps and Registration","Registration of Property",37,"Punjaipugalur","Karnataka",2015-10-12
78405,"I Paid Rs. 15000 to Stamps and Registration in Bangalore.",15000,"Stamps and Registration","Registration of Flat or Apartment",40,"Bangalore","Karnataka",2015-10-12
78404,"I Paid Rs. 987 to Food, Civil Supplies and Consumer Affairs in Leh (Ladakh).",987,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",31,"Leh","Karnataka",2015-10-12
